conservatieveling;-;K
conservatievelingen;-;F
conservenbedrijf;-;K
consistentvet;-;K
consolbaken;-;K
consoletafel;-;K
constructie-ijzer;-;K
consultorencollege;-;K
consumptiegoederenindustrie;-;K
contactlenzenspecialist;-;K
contactstop;-;K
containerlijnvaart;-;K
contaminant;-;K
contaminanten;-;F
contingentsberoep;-;K
contingentsperiode;-;K
contingentsverbruik;-;K
contrarebel;-;K
contrareformatorisch;-;K
convectiestroom;-;K
convenantcultuur;-;K
conversatiekunst;-;K
conversatiestuk;-;K
coproductiefonds;-;K
copycard;-;K
coq-au-vin;-;K
corbillard;-;K
corniche;-;K
Cornisch;-;K
Coroniaan;-;K
Coroniaans;-;K
Coronie;-;K
correctiekaart;-;K
corveeën;-;K
coupen;-;K
coupplan;-;K
courgettebloem;-;K
cowboykapitalisme;-;K
crème au beurre;-;K
craniotoom;-;K
crediteurenbank;-;K
creolistiek;-;K
creutzfeldt-jakobsyndroom;-;K
crisistoestand;-;K
crochet;-;K
cro-magnonmens;-;K
croque-madame;-;K
croquetbal;-;K
croquetwedstrijd;-;K
crosscountryrace;-;K
crosscountryskiën;-;K
crosscousinhuwelijk;-;K
cross-overmuziek;-;K
ctrl-toets;-;K
cube-ijs;-;K
cultfilmer;-;K
cummerband;-;K
cuptoernooi;-;K
cupwinnaar;-;K
curiositeitsgehalte;-;K
Curriculum Vitae;-;H
Cycladisch;-;K
cyclecross;-;K
cyclecrossen;-;K
cyclocrossen;-;K
cysteaaltje;-;K
cystenier;-;K
d;-;K
dégénérée;-;K
döner kebab;-;K
dadelijkheid;-;K
dagattractie;-;K
dagcurve;-;K
dag-en-nachtritme;-;K
daggeldrente;-;K
daggen;-;V
dagparkeerder;-;K
dagtekst;-;K
dagtekstenboekje;-;K
dagvaart;-;V
dagwinkel;-;K
dakgebint;-;K
dalang;-;K
dallen;-;V
daltarief;-;K
dalver;-;K
damboek;-;K
dameskapsalon;-;K
dameskorps;-;K
damessjaal;-;K
dancehallartiest;-;K
dankzei;-;V
dans-en-showorkest;-;K
dansi;-;K
dansmaat;-;K
dark horse;-;K
darmparasiet;-;K
darwinhybride;-;K
darwinvink;-;K
Dat;B;H
data-encryptie;-;K
datrecorder;-;K
Daviscupfinale;-;K
davvenen;-;K
dawet;-;K
de bout hachelen;-;K
deactualiseren;-;K
decafeïné;-;K
decibelgehalte;-;K
decimeterhoog;-;K
decollectivisering;-;K
decorwand;-;K
decurio;-;K
decurion;-;K
deelraadbestuur;-;K
deelraadbestuurder;-;K
deelradensysteem;-;K
deeltijdberoepsonderwijs;-;K
deen;-;V
defensieaankoop;-;K
defensiearm;-;K
defensieportefeuille;-;K
dekdoorvoering;-;K
demi-monde;-;K
democratisch socialist;-;K
democratiseringsplan;-;K
democratiseringsprogramma;-;K
demoniseringsproces;-;K
demonopolisering;-;K
demonstratiezaal;-;K
denationalisering;-;K
denkstap;-;K
dennenhouten;-;K
depressieactiviteit;-;K
depressieveling;-;K
depressievelingen;-;F
derboeka;-;K
derdebordspeler;-;K
derdedivisieclub;-;K
derdegeneratieallochtoon;-;K
derdehonkman;-;K
derdewereldactivist;-;K
derdewereldstad;-;K
descriptor;-;K
descriptoren;-;F
desinfectering;-;K
detectieplaatje;-;K
determinatiegraad;-;K
deuteriumkern;-;K
deux-chevauxgarage;-;K
devonisch;-;K
diëtistenkorps;-;K
diagonaalsgewijs;-;K
dialectvorm;-;K
diana-aap;-;K
diaprogramma;-;K
dibboek;-;K
dichloordifenyltrichloorethaan;-;K
dichtbebost;-;K
dichtheidsverschil;-;K
diefijzer;-;K
diene;-;V
dienstenbalans;-;K
dienst-na-verkoop;-;K
dienstpet;-;K
dieplinken;-;K
dierentuindier;-;K
diernaam;-;K
dierpsychologie;-;K
dijonmosterd;-;K
dillezaad;-;K
dinarbiljet;-;K
dingdong;-;K
diplomatenkorps;-;K
directmailcampagne;-;K
dirigentenbok;-;K
discontotarief;-;K
dissidentenbeweging;-;K
dissidentengroep;-;K
districtsbewoner;-;K
districtsgenoot;-;K
districtstoelage;-;K
ditjes-en-datjes;-;K
divalifeest;-;K
divalioptocht;-;K
diversificatiepolitiek;-;K
dividendloos;-;K
dividivi;-;K
dixielandmuziek;-;K
djilbab;-;K
djorken;-;K
DNA-lid;-;K
DNS;-;K
dobbelsteentje;-;K
doceertoon;-;K
docentencorps;-;V
documentairefotografie;-;K
Dode Zeerollen;-;K
dodenboek;-;K
doedelzakkorps;-;K
doelpuntten;-;V
doeltype;-;K
dogla;-;K
dolfijnvriendelijk;-;K
dollarobligatie;-;K
Dolle Mina;-;K
dolle mina;-;K
domme august;-;K
domus Dei;-;K
Don Juan;-;K
Don Quichot;-;K
donsveer;-;K
doodconcurreren;-;K
doodskopaapje;-;K
doorakkeren;-;K
doordringingsvermogen;-;K
dooronderhandelen;-;K
doorrouteren;-;K
doorsmeulen;-;K
doorsnee-Nederlander;-;K
doorsnee-Surinamer;-;K
doorstromingsafdeling;-;K
dorpskapitein;-;K
dorpsnotabele;-;K
dossierdiploma;-;K
douanehuisje;-;K
douaneschuld;-;K
douanewetgeving;-;K
Downing Street;-;K
dozenopener;-;K
draadtang;-;K
draagmier;-;K
draailieren;-;F
drachtigheidsonderzoek;-;K
drakenvlieger;-;K
drankkast;-;K
dreestrekker;-;K
drempelkosten;-;K
drentenieren;-;K
Drenthen;-;V
driekamerparlement;-;K
driekleuren;-;V
driepunten;-;V
driestuiverroman;-;K
driftmatig;-;K
drijfnetvloot;-;K
drogeladingvaart;-;K
droogkokend;-;K
droogkoker;-;K
droogstappen;-;K
droogstoppelig;-;K
droomuitlegging;-;K
drs.-titel;-;K
drugbende;-;K
drugmaffia;-;K
drugrunner;-;K
drukring;-;K
drumkorps;-;K
drumpodium;-;K
dry;-;V
drycleaning;-;K
D-sluiting;-;K
dtp-prik;-;K
dubbelbogey;-;K
dubbelfocusbril;-;K
dubbelpion;-;K
dubbelpionnen;-;F
due diligence;-;K
duediligenceonderzoek;-;K
duetfragment;-;K
duetvorm;-;K
duifgrijs;-;K
duikadres;-;K
duikeend;-;K
duinplant;-;K
Duitslandkunde;-;K
Duitssprekend;-;K
duivelsdrek;-;K
duivelskermis;-;K
duiveluitdrijver;-;K
duivenklok;-;K
dumppraktijk;-;K
dumpschip;-;K
duovoorzitterschap;-;K
dwangnagel;-;K
dwarskrachtcompensatie;-;K
dwergberk;-;K
eïs;-;K
earlgreythee;-;K
eblouissant;-;K
ebo;-;K
ebullioscoop;-;K
ecloge;-;K
ecoaardappelen;-;K
economisch-historisch;-;K
e-dentifier;-;K
ediacara;-;K
eemien;-;K
eenaprilgrap;-;K
eendagsvlinder;-;K
eenheidsbeweging;-;K
eenkoppig;-;K
eenmeifeest;-;K
eenvrouwsactie;-;K
eenwordingsverdrag;-;K
Eerste Kamerfractie;-;K
Eerste Kamerlid;-;K
Eerste Kamervoorzitter;-;K
eerstedagenvelop;-;K
eersteministerportefeuille;-;K
eersteprijswinnaar;-;K
eetmoment;-;K
eetprobleem;-;K
eeuwhelft;-;K
effectenkredietinstelling;-;K
egomaniakaal;-;K
eigener beweging;-;K
eilandhopping;-;K
eilandrepubliek;-;K
eindejaarsmarge;-;K
eindereeks;-;K
eindindruk;-;K
eindrang;-;K
eins;-;V
eisbaar;-;K
ejectknop;-;K
elektro-oven;-;K
elementairedeeltjesfysica;-;K
elevatiehoek;-;K
elfjuliviering;-;K
elfstedenstad;-;K
elftalbegeleider;-;K
elftalspeler;-;K
elleboogblessure;-;K
Elvislookalike;-;K
emaillering;-;K
emballagebon;-;K
emblematabundel;-;K
embryocel;-;K
emigratiepolitiek;-;K
emigratieverdrag;-;K
emissieleider;-;K
emptynestsyndroom;-;K
en profil;-;K
engels;-;V
enkelkous;-;K
enkelspeler;-;K
enveloppenfinanciering;-;K
eponiemenwoordenboek;-;K
er bekaaid van afkomen;-;K
ereloge;-;K
ereorde;-;K
erfelijkheidsmolecule;-;K
erfwoning;-;K
erlang;-;V
erlangd;-;V
erlangde;-;V
erlangden;-;V
erlangen;-;V
erlangt;-;V
erosiemateriaal;-;K
ertsoverslagbedrijf;-;K
escalatieladder;-;K
esc-toets;-;K
Eskimocultuur;-;K
Eskimohut;-;K
etagebos;-;K
etheromroep;-;K
etiolement;-;K
eto;-;K
euro-enthousiasme;-;K
europide;-;K
euroverpakking;-;K
Eustatiaan;-;K
Eustatiaans;-;K
excarnatie;-;K
exhumatie;-;K
existentiefilosoof;-;K
expeditiekorps;-;K
exportras;-;K
expositieterrein;-;K
ex-provo;-;K
ex-PTT'er;-;K
extended family;-;K
extreem-nationalisten;F;X
extreem-nationalistische;F;X
façadebouw;-;K
fabricagehal;-;K
factoring;-;K
factoringmaatschappij;-;K
familiebijbel;-;K
familielink;-;K
fantasiestof;-;K
fedajien;-;K
feiltje;-;V
fellaga;-;K
felnationalistisch;-;K
feloeka;-;K
fenoloplossing;-;K
festivalcatalogus;-;K
fiancé;-;K
fiancee;-;K
fichebak;-;K
fietscrossen;-;K
fietseling;-;K
fietskamperen;-;K
figuurdans;-;K
fijnpapier;-;K
fijnvoelend;-;K
fijt;-;V
fijten;-;V
filet d'anvers;-;K
filisterdom;-;K
filmapparaat;-;K
filmkunde;-;K
filosofiegeschiedenis;-;K
filosofieles;-;K
finlandisering;-;K
finoegrist;-;K
finummer;-;K
fitnes;F;V
flakkering;-;K
flat character;-;K
flatpanel;-;K
flatpanels;-;F
fleetracen;-;K
flesgroen;-;K
flessenbier;-;K
flessenborstel;-;K
flightrecorder;-;K
flinterig;-;K
flipteam;-;K
flitslichtpoeder;-;K
floersring;-;K
floraliën;-;K
floridawater;-;K
fluitkorps;-;K
fluorescentlamp;-;K
fly-drivevakantie;-;K
foezelig;-;K
fondueset;-;K
fonduestel;-;K
fopmiddel;-;K
fopper;-;K
fopsigaar;-;K
forechecking;-;K
formatiespringen;-;K
formicatafel;-;K
forumgeneratie;-;K
fosfaatlozing;-;K
fosfaatwinning;-;K
fotofucken;-;K
fotografieën;-;V
fotografies;-;V
fotografietjes;-;V
fotozetten;-;K
foutslag;-;K
foutst;-;F
foutste;-;F
fröbelwerk;-;K
frambozenbier;-;K
frambozensap;-;K
Franglais;-;K
franse;-;V
fransmanbirambi;-;K
From;B;X
frontnieuws;-;K
fruitpromotie;-;K
fruits de mer;-;K
frust;-;K
frutti di mare;-;K
ftp'en;-;K
fullcolourdruk;-;K
funkbas;-;K
fusieverdrag;-;K
fusionmuziek;-;K
future;-;K
gaarsmoren;-;K
gaasweefsel;-;K
gabarit;-;K
galapak;-;K
galeriebezoeker;-;K
galkoliek;-;K
Gallo-Romaans;-;K
galoet;-;K
galoppas;-;K
galzucht;-;K
gamma-ijzer;-;K
gammavlinder;-;K
gangmaakster;-;K
ganzenpastei;-;K
ganzenveld;-;K
garantieverdrag;-;K
garimpeiro;-;K
garnalenvloot;-;K
garneerspuit;-;K
garnierder;-;K
gas- en lichtrekening;-;K
gasalarmpistool;-;K
gasdood;-;K
gaskanon;-;K
gasontladingsbuis;-;K
gasopnemer;-;K
gaspomp;-;K
gasreservoir;-;K
gastheorie;-;K
gasthuismoeder;-;K
gastvrouwe;-;K
gaswater;-;K
gatlikken;-;K
gauss;-;K
geïnvolveerdheid;-;K
gebal;-;K
gebedssnoer;-;K
gebeid;-;V
gebeiden;-;V
gebiedsaanspraak;-;K
gebitplaat;-;K
gebitsziekte;-;K
geblabla;-;K
geboeidheid;-;K
geboortecontrole;-;K
geboortedaling;-;K
geboortekrik;-;K
geboortelid;-;K
geboortezang;-;K
gebruikersfout;-;K
gedachteflarden;-;K
gedender;-;K
gedoogdenstatus;-;K
gedragsmechanisme;-;K
geel-blauw;-;K
geelverlicht;-;K
geelwang;-;K
geertje;-;V
geertjes;-;V
geestesgeschiedenis;-;K
geestesmerk;-;K
geestverwarring;-;K
gefascineerdheid;-;K
gefilte fisj;-;K
gefleem;-;K
Gehenna;-;K
geheugenschijf;-;K
gehoormeting;-;K
geitenherder;-;K
gekke henkie;-;K
gekkenkrant;-;K
gelaatszenuw;-;K
geldingszucht;-;K
geldkrapte;-;K
geldmarktverruimend;-;K
gelebek;-;K
gelegenheidsaanbieding;-;K
gelegenheidsdrinker;-;K
geleidingsdoofheid;-;K
geleidingslat;-;K
gelijkberechtigdheid;-;K
gelijkheidsteken;-;K
gelijkheidswaan;-;K
gelijkknippen;-;K
gelijkkomen;-;K
geloftedag;-;K
geloofsformulier;-;K
geloofsgeheim;-;K
geloofsgehoorzaamheid;-;K
geloofsgeschil;-;K
geloofsinzicht;-;K
geloofsonderzoek;-;K
geloofsoriëntatie;-;K
geloofsverdeeldheid;-;K
geluidscamera;-;K
geluidsopnameapparatuur;-;K
geluidspoort;-;K
geluidstrechter;-;K
geluksteken;-;K
geluksverlangen;-;K
gemakt;F;V
gemakzuchtigheid;-;K
gemberpot;-;K
gemeeld;-;V
gemeenschapsdruk;-;K
gemeenschapsgalerij;-;K
gemeenschapsprijs;-;K
gemeentearmen;-;K
gemeente-instelling;-;K
gemeentetram;-;K
gemeier;-;K
gemenebestland;-;K
gemieter;-;K
genadigheid;-;K
gender;-;K
gendergebonden;-;K
gendergelijkheidsbeleid;-;K
genderontwikkeling;-;K
genentechnologie;-;K
generaal-veldmaarschalk;-;K
geniekorps;-;K
genitief-s;-;K
geniza;-;K
genotsknots;-;K
genrevoorstelling;-;K
gent;K;V
gentleman-trainer;-;K
geobotanie;-;K
geobsedeerdheid;-;K
geo-etnisch;-;K
geografe;-;K
geoha;-;K
geo-informatie;-;K
gepensioneerdenvereniging;-;K
gepensioneerdenverenigingen;-;F
geperoxideerd;-;K
gepronk;-;K
geram;-;K
gerasp;-;K
gerechtsoefening;-;K
gereedschapsstaal;-;K
gerenoek;-;K
gerijm;-;K
German;B;X
geroer;-;K
gescandeer;-;K
geschiedschrijven;-;K
geschilder;-;K
geschillenbeslechtingsprocedure;-;K
geschilleninstantie;-;K
geschutsopstelling;-;K
geselslag;-;K
geserreerdheid;-;K
geslachtskunde;-;K
geslachtsomgang;-;K
geslachtstafel;-;K
geslachtstest;-;K
gesluip;-;K
gestanddoeningstermijn;-;K
Gestapo-chef;-;K
gestemdheid;-;K
gestumper;-;K
getallenraadsel;-;K
getijdenhaven;-;K
getiktheid;-;K
geurscheiding;-;K
geuzenkerk;-;K
geuzenverzet;-;K
gevechtsafstand;-;K
gevechtseskader;-;K
gevechtsinformatie;-;K
gevechtspositie;-;K
gevechtstas;-;K
geveeg;-;K
gevelspits;-;K
geverseerdheid;-;K
gevlag;-;K
gevoelsaspect;-;K
gevoelscontact;-;K
gevoelsexpressie;-;K
gevoelsontlading;-;K
gevoelsuitbarsting;-;K
gewafeld;-;K
geweersalvo;-;K
geweizwam;-;K
geweldsscène;-;K
gewelfvak;-;K
gewichtigdoener;-;K
gewichtscoëfficiënt;-;K
gezelligheidsdrinker;-;K
gezinsarbeid;-;K
gezinsmigratie;-;K
gezinsoord;-;K
gezondheidsbril;-;K
gezondheidscommunity;-;K
gezondheidsregel;-;K
gezondheidsstreven;-;K
gezondheidswetenschappelijk;-;K
gezondheidswinkel;-;K
gezwem;-;K
ghazel;-;K
ghazidsja;-;K
ghibil;-;K
gierparelhoen;-;K
gietgal;-;K
gifgasgranaat;-;K
gifkunde;-;K
gifmeter;-;K
gijl;-;V
gijlen;-;V
gijn;-;V
gijnen;-;V
gijns;-;V
ginter;-;K
giro-envelop;-;K
girondijns;-;K
gistingsbier;-;K
gitaarakkoord;-;K
gladkammen;-;K
gladwrijven;-;K
glasstralen;-;K
gletsjerdal;-;K
glijijzer;-;K
glo;-;K
gloschool;-;K
gluurpop;-;K
godenzang;-;K
godsbestel;-;K
godsbewustzijn;-;K
godsdiensthistorisch;-;K
godsgave;-;K
godsgemeenschap;-;K
godsliederlijk;-;K
godsopenbaring;-;K
Godsregering;-;K
godsstad;-;K
godswoord;-;K
godtergend;-;K
godver;-;K
goededoelenloterij;-;K
goedgeschreven;-;K
goedhals;-;K
goedkeuringsmerkteken;-;K
goedkoopte;K;V
goedleggen;-;K
goedschrift;-;K
goenagoena;-;K
go-getter;-;K
gogo;-;K
Goidelisch;-;K
golfkam;-;K
gomma;-;K
gommakoekje;-;K
goodwillreis;-;K
gooiarm;-;K
gooilijn;-;K
gordelmol;-;K
gordelmuis;-;K
gordijnlat;-;K
gortebrij;-;K
gortworst;-;K
gospelzang;-;K
gothic novel;-;K
goudhaar;-;K
goudkarper;-;K
goudmes;-;K
goudoog;-;K
goudpunt;-;K
goulashcommunisme;-;K
gouvernementsbesluit;-;K
graafpoot;-;K
graalburcht;-;K
graanboer;-;K
graanexport;-;K
Grabbelpas;-;K
grachthuis;-;K
graffitischrijver;-;K
grafgedicht;-;K
grafietreactor;-;K
grafkerk;-;K
grafsculptuur;-;K
grafvaas;-;K
grafzorg;-;K
grammaire;-;K
grammaticaonderwijs;-;K
granaatsteen;-;K
grandslamcup;-;K
granietachtig;-;K
grannysmithappel;-;K
grasaap;-;K
grasboom;-;K
grashoen;-;K
grasleeuwerik;-;K
Graspop;-;K
graswants;-;K
grauwbaard;-;K
grauwzwart;-;K
Greenwichtijd;-;K
grensdijk;-;K
Griekstalig;-;K
griendbos;-;K
grieppandemie;-;K
grietjebie;-;K
griezeleffect;-;K
griezelkabinet;-;K
grijsboek;-;K
grijsdenken;-;K
grijsgeel;-;K
grintweg;-;K
groeibon;-;K
groeiboog;-;K
groei-explosie;-;K
groei-industrie;-;K
groei-jaar;-;K
groeivertragend;-;K
groenhart;-;K
groenkop;-;K
groenoog;-;K
groenstraat;-;K
groentestoofschotel;-;K
groepsassistent;-;K
groepsbeeld;-;K
groepspsychotherapie;-;K
grondgat;-;K
grondkapitaal;-;K
grondoefening;-;K
grondontsmetter;-;K
grondstoffenleverancier;-;K
grondstoffenvoorraad;-;K
grondvergadering;-;K
groothandelsorganisatie;-;K
grootordeteken;-;K
grosprijs;-;K
grotchampignon;-;K
groteletterbibliotheek;-;K
grotestadsleven;-;K
grotetertstoonladder;-;K
gruisdeeltje;-;K
Guatemala-stad;B;X
guavesap;-;K
Guinees biggetje;-;K
guldenmond;-;K
gunstvoorwaarden;-;K
Gurkha;-;K
haaiebaai;-;K
haaienbek;-;K
haakbout;-;K
haaknagel;-;K
haaksluiting;-;K
haaksteek;-;K
haakster;-;K
haalgolf;-;K
haardot;-;K
haardstedengeld;-;K
haargras;-;K
haarkroon;-;K
haarkrul;-;K
haarrook;-;K
haarscheiding;-;K
haarspijker;-;K
haarvatennet;-;K
haarverzorger;-;K
haarvilt;-;K
haastbriefje;-;K
haat-liefderelatie;-;K
hagelnieuw;-;K
hagelnieuwe;-;F
hagenbeuk;-;K
hakbeschermer;-;K
haker;-;K
hakstuk;-;K
haler;-;K
halfdrie;-;K
halfelf;-;K
halfgek;-;K
halfgeleiderlaser;-;K
halfleren;-;K
halfnegen;-;K
halfpijler;-;K
halftien;-;K
halftint;-;K
halftwaalf;-;K
halftwee;-;K
halfvocaal;-;K
halfwollen;-;K
halogeenlicht;-;K
halsgewricht;-;K
halszenuw;-;K
halvaproduct;-;K
hamergooien;-;K
hamertje-tik;-;K
hammenbeen;-;K
hamschijf;-;K
hamsterwoede;-;K
handbalcoach;-;K
handbeen;-;K
handbeenderen;-;K
handbeugel;-;K
handbezem;-;K
handelingsverlegen;-;K
handelsfaculteit;-;K
handelsfoor;-;K
handelsgelijkvloers;-;K
handelskaravaan;-;K
handelsscheepvaart;-;K
handelswijze;-;V
handexemplaar;-;K
handklavier;-;K
handmatigheid;-;K
handoplegger;-;K
handrembreekkabel;-;K
handruiker;-;K
handtekeningenkaart;-;K
handzetsel;-;K
hanengang;-;K
hanengedrag;-;K
hanghuis;-;K
hang-legkast;-;K
hangpuntenbrief;-;K
hangpuntennota;-;K
hangtoren;-;K
hanigheid;-;K
Hanzelijn;-;K
harddrugsverslaafde;-;K
harddrugverslaafde;-;K
hardeschijfactiviteit;-;K
hardijzer;-;K
hardrockmuziek;-;K
haricots verts;-;K
harmoniedenken;-;K
harmoniekorps;-;K
harnasman;-;K
harnasmeerval;-;K
harpijarend;-;K
hartbeeld;-;K
hartenbeest;-;K
hartenkenner;-;K
hartheelkunde;-;K
hartneurose;-;K
hartpunt;-;K
hartscheur;-;K
hartstimulator;-;K
hartversterker;-;K
Hasselaarse;-;K
hatsiekadee;-;K
haute-couturewinkel;-;K
havenbordeel;-;K
havenfort;-;K
havenstraat;-;K
haverkorrel;-;K
haverveld;-;K
hawaïburger;-;K
hawkingstraling;-;K
hazelnootreep;-;K
hazengras;-;K
hazennoot;-;K
H-bom;-;K
he;-;V
hedjra;-;K
heef;-;V
heeften;-;V
heen-en-weerdienst;-;K
heetwaterbad;-;K
hefboomarm;-;K
heibaan;-;K
heidoorn;-;K
heikraan;-;K
heiligdomsvaart;-;K
heilsfront;-;K
heilsgebeuren;-;K
heiploeg;-;K
hekpaal;-;K
heksenjager;-;K
heksenziener;-;K
helderheidsverandering;-;K
Helhond;-;K
helmduif;-;K
helmkrab;-;K
hemdblouse;-;K
hemelheer;-;K
hemelteken;-;K
Hemelwagen;-;K
hemotoxine;-;K
hemotoxisch;-;K
hengstenkeuringscommissie;-;K
hepatitis B-injectie;-;K
heptaëder;-;K
herbebossingsprogramma;-;K
herbestratingswerkzaamheden;-;K
herdenkingsartikel;-;K
herdenkingsnummer;-;K
herdenkingsspeech;-;K
herdersverhaal;-;K
heremetijd;-;K
herenbaan;-;K
herexamineren;-;K
herfstkleurig;-;K
herfsttekens;-;K
hergroepeerd;-;V
herhaaltoets;-;K
heriheri;-;K
herinneringsteken;-;K
herinschakelingsuitkering;-;K
herintegratieondersteuning;-;K
hernhuttertje;-;K
heroïnespuit;-;K
heroïsering;-;K
herontwikkelingslocatie;-;K
herontwikkelingslocaties;-;F
herontwikkelingsplan;-;K
herontwikkelingsplannen;-;F
herontwikkelingsproces;-;K
herscholingsprogramma;-;K
herschrijver;-;K
hersenatrofie;-;K
hersenspook;-;K
hertenzwijn;-;K
Herves;-;K
hespenspek;-;K
heteluchtkachel;-;K
heupwijdte;-;K
hiërogliefenschrift;-;K
hifiketen;-;K
higgsdeeltje;-;K
highriskvirus;-;K
hikkerig;-;K
hindekalf;-;K
hindoefundamentalist;-;K
hink-stap-springer;-;K
historieblad;-;K
historisch-sociologisch;-;K
hitwezen;-;K
hobbydier;-;K
hobu;-;K
hobuer;-;K
hoedna;-;K
hoefbron;-;K
hoefhamer;-;K
hoefslagboek;-;K
hoeklijst;-;K
hoekmeting;-;K
hoekplaats;-;K
hoekschoorsteen;-;K
hoektafel;-;K
hoekverbinding;-;K
hoerenkind;-;K
hoerenloon;-;K
hoerensjans;-;K
hoesttablet;-;K
Hof van Cassatie;-;K
hofceremonieel;-;K
hofopera;-;K
hogesnelheidsinternetverbinding;-;K
hogesnelheidsspoorweg;-;K
hokkig;-;K
holenonderzoek;-;K
holklinkend;-;K
holocaustontkenning;-;K
holoniem;-;K
holvoet;-;K
Homerusvertaling;-;K
homeshopping;-;K
hometerminal;-;K
hominem;-;K
homobom;-;K
homologatiecommissie;-;K
hondenbestaan;-;K
hondendek;-;K
hondendressuur;-;K
hondenmaaltijd;-;K
hondennest;-;K
honderd miljoen;-;K
honderdvijfendertig;-;K
hondsapen;-;K
hondsbossen;-;K
hongermaal;-;K
honingblond;-;K
honinggeel;-;K
honingkelk;-;K
honingkleur;-;K
honingvogel;-;K
hoofdcommies;-;K
hoofddorp;-;V
hoofdklassenspeler;-;K
hoofdpijnwijn;-;K
hoofdseinpaal;-;K
hoofdvaarweg;-;K
hoofdwoordencatalogus;-;K
hoogeind;-;K
hooglerarenkorps;-;K
hooglied;-;K
hoogmoedswaan;-;K
hoogstonwaarschijnlijk;-;K
hoogveenreservaat;-;K
hoogvliegend;-;K
hoogwijs;-;K
hooigat;-;K
hooi-jaar;-;K
hooikanon;-;K
hooipers;-;K
hooischudder;-;K
hoornconcert;-;K
hora est;-;K
hortologie;-;K
hostie-ijzer;-;K
hotelappartement;-;K
hotel-café-restaurant;-;K
hotellift;-;K
hotsaus;-;K
hotsknotsbegoniavoetbal;-;K
houseakkoord;-;K
housebroek;-;K
househit;-;K
houtakker;-;K
houtgraveur;-;K
houtje-touwtjejas;-;K
houtknecht;-;K
houtlading;-;K
houtmaat;-;K
houtrasp;-;K
houtspaan;-;K
houtveredeling;-;K
houtvezelplaat;-;K
houtweefsel;-;K
houweelslag;-;K
htm;-;K
hubbleconstante;-;K
Hubertusdag;-;K
hudo;-;K
huilkramp;-;K
huis-aan-huisactie;-;K
huis-aan-huiscollecte;-;K
huis-aan-huisverkoop;-;K
huis-aan-huisverkoper;-;K
huisbestuur;-;K
huisbreker;-;K
huisbroei;-;K
huiscommissie;-;K
huiscorrectie;-;K
huishoudingsplan;-;K
huishoudkwaliteit;-;K
huishoudrol;-;K
huiskraai;-;K
huismuziek;-;K
huistelefonen;F;X
huis-tuin-en-keukengebruik;-;K
huisvester;-;K
huiswerkles;-;K
huiswoordvoerder;-;K
hulpbrug;-;K
hulpkit;-;K
hulppredikant;-;K
hulpverleningsinstituut;-;K
hulpverleningsmethode;-;K
hulstvlieg;-;K
humaninterestverhaal;-;K
humanresourcesafdeling;-;K
humanresourcesmanagement;-;K
humboldtpinguïn;-;K
Hunnenkoning;-;K
huppelpas;-;K
hurksprong;-;K
hurling;-;K
huurgewenningsbijdrage;-;K
huurzegel;-;K
huwelijks;-;K
huwelijksconflict;-;K
huwelijksgedicht;-;K
hydroxide-ion;-;K
hymneboek;-;K
hymnedichter;-;K
hypotheekkrediet;-;K
hysteron proteron;-;K
I;-;K
ichtyoloog;-;K
ic-verpleegkundige;-;K
ID;-;K
ideologieloos;-;K
Iers-Engels;-;K
II;-;K
III;-;K
ijsachtig;-;K
ijsappel;-;K
ijsballet;-;K
ijsbeeld;-;K
ijsbeker;-;K
ijsbericht;-;K
ijsbestrijding;-;K
ijsbloem;-;K
ijsbok;-;K
ijsbond;-;K
ijsbout;-;K
ijsclubterrein;-;K
ijsduif;-;K
ijsduiker;-;K
ijseend;-;K
ijsgala;-;K
ijsgeld;-;K
ijsgezicht;-;K
ijsgors;-;K
ijshanden;-;K
ijshockeyfan;-;K
ijshockeyschaats;-;K
ijskern;-;K
ijskist;-;K
ijsklont;-;K
ijskoning;-;K
ijslander;-;V
ijslanders;-;V
ijsmist;-;K
ijsplaneet;-;K
ijsprinses;-;K
ijsracen;-;K
ijssatelliet;-;K
ijsspeedway;-;K
ijsstroom;-;K
ijstak;-;K
ijstijdvak;-;K
ijsval;-;K
ijswolk;-;K
ijszeiler;-;K
ijzerbron;-;K
ijzerhardfamilie;-;K
ijzerhart;-;K
ijzermenie;-;K
ijzerpoeder;-;K
ijzerslag;-;K
ijzersmaak;-;K
ijzerstapelingsziekte;-;K
ijzertijdperk;-;K
ijzervaren;-;K
ijzervitriool;-;K
ijzerwarenhandel;-;K
ijzerwater;-;K
ijzerwerker;-;K
illegalenkwestie;-;K
illegalenprobleem;-;K
imageverbetering;-;K
immigrantenbeleid;-;K
immigrantenstroom;-;K
immuniteitsleer;-;K
immuniteitsreactie;-;K
immunologe;-;K
imponeerhouding;-;K
improviserenderwijs;-;K
impulsgedrag;-;K
in absentia;-;K
in allen gevalle;-;K
in- en ingemeen;-;K
in familiehanden;-;K
in koelen bloede;-;K
in regeringshanden;-;K
in staatshanden;-;K
in triplo;-;K
in voce;-;K
in z'n uppie;-;K
inbreukprocedure;-;K
inbreukprocedures;-;F
incasso-endossement;-;K
incidentenbeleid;-;K
incidentenjournalistiek;-;K
incompanytraining;-;K
inderminneregeling;-;K
indexgerelateerd;-;K
indianenboek;-;K
indianengebied;-;K
indianentooi;-;K
indom;-;K
indoortennistoernooi;-;K
indoortraining;-;K
